node_id,name
1243,flindt esben
1244,flock jan ingmar
1245,florin lore
1246,flossdorf michael
1247,fluiter kees
1248,focken ingo
1249,foloppe johann
1250,fond centro san raffaele
1251,fond del piemonte per loncologia
1252,fond imagine
1253,fond irccs st naz dei tumori
1254,fond nat transfusion sanguine
1255,fond piemontese per la ricerca sul cancro onlus
1256,fond ricerca biomedica avanzata onlu vimm
1257,fond telethon
1258,fond telethon ets
1259,fondazione irccs istituto naz dei tumori
1260,fondazione st italiano tecnologia
1261,fons pierre
1262,formicka-zeppezauer crazyna
1263,formisano pietro
1264,forni guido
1265,forskarpatent i syd ab
1266,fosnaugh kathy l
1267,fotsis theodore
1268,fox michael
1269,fraidakis matt
1270,francais du sang ets
1271,franchini genoveffa
1272,franconi rossella
1273,frank-kamenetsky maria
1274,frankel lisa
1275,frankenberger bernhard
1276,frankgen biotechnologie ag
1277,franz juergen
1278,fraunhofer ges forschung
1279,fraunhofer ges zur foendrung der angeewandten forschung e v
1280,freeman daniel j
1281,freeman michael francis
1282,freemantle sarah
1283,frenzel andre
1284,frevert jurgen
1285,frey meghan
1286,friboulet luc
1287,friebe matthias
1288,frieden miriam
1289,friederich evelyne
1290,friederichs sonja maria
1291,friedlander martin
1292,friedrich miescher inst for biomedical res
1293,friedrich miescher institute for biomedical res
1294,friedrich-schiller-universitaet jena
1295,friis esben peter
1296,friis-hansen lennart
1297,frisch benoit
1298,frisen jonas
1299,froehlich janine
1300,froehlich nicole
1301,frohlich margit
1302,frost habib
1303,fuchs florian
1304,fuchs pawel g
1305,fueyo juan
1306,fugmann tim
1307,fujita kaori
1308,fund alba perez lucha contra el cancer infantil
1309,fund centre de regulacio genòmica
1310,fund d anna de sommer champalimaud e dr carlos montez champalimaud foundation
1311,fund imdea nanociencia
1312,fund publica andaluza progreso y salud
1313,fundacio ct de regulacio genomica
1314,fundacio de recerca clinic barcelona inst d’investigacions biomediques august pi i sunyer
1315,fundacio hospital univ vall dhebron institut de recerca
1316,fundacio inst d investigacio biomedica de bellvitge idibell
1317,fundacio inst de recerca biomedica irb barcelona
1318,fundacio inst de recerca de lhospital de la santa creu i sant pau
1319,fundacio inst hospital del mar dinvestigacions mediques imim
1320,fundacio institut d investig biomedica de bellvitge idibell
1321,fundacio privada ct de regulac
1322,fundacio privada ct de regulacio genomica
1323,fundacio privada inst dinvestigacio
1324,fundacio privada inst dinvestigacio oncològica de vall hebron
1325,fundacio privada inst dinvestigacio oncològica de vall hebron fpiiovh
1326,fundacion agencia aragonesa para la investig y el desarrollo araid
1327,fundacion centro nac de investigaciones oncologicas carlos iii
1328,fundacion ct nac de investigaciones cardiovasculares carlos iii cnic
1329,fundacion ct nac de ivestigaciones oncologicas carlos
1330,fundacion ct nac investigaciones oncologicas carlos iii
1331,fundacion del sector publico estatal centro nac de investigaciones oncologicas carlos iii f s
1332,fundacion instituto de investig contra la leucemia josep carreras
1333,fundacion instituto de investig marques de valdecilla idival
1334,fundacion instituto de investig sanitaria de santiago de compostela fidis
1335,fundacion instituto de investig sanitaria fundacion jimenez diaz
1336,fundacion investigacion biomedica hospital univ 12 de octubre
1337,fundacion para la investig biomedica del hospital gregorio maranon fibhgm
1338,fundacion para la investig biomedica del hospital ramon y cajal
1339,fundacion para la investig medica aplicada
1340,fundacion para la investigacion biomedica del hospital univ ramon y cajal
1341,fundacion para la investigacion biomedica hospital univ puerta de hierro majadahonda
1342,fundacion para la investigacion del hospital univ la fe de la comunidad valenciana
1343,fundació inst de recerca biomèdica (irb barcelona)
1344,fundamental pharma gmbh
1345,furnari frank
1346,fuss ivan j
1347,fussenegger martin
1348,fwd holding aps
1349,gabai vladimir
1350,gabelsberger josef
1351,gadeta b v
1352,gagnon alex
1353,gaiger alexander
1354,galapagos nv
1355,galbraith sareen elizabeth
1356,gallani anne-isabelle
1357,gallmier eike
1358,gallo pasquale
1359,gallou-kabani catherine
1360,galun eithan
1361,gampa kalyani
1362,gandolfi fulvio
1363,ganju pamposh
1364,gannon annemarie
1365,ganymed pharmaceuticals ag
1366,garaci enrico
1367,garaude johan
1368,garcia amparo c
1369,garcia isidro sanchez
1370,garcia martinez joaquin calixto
1371,garcia stephane
1372,garcia-cassani bethania
1373,garcia-sastre adolfo
1374,garcía fernández beatriz
1375,gardner rebecca
1376,garestier therese
1377,garin-chesa pilar
1378,garlanda cecilia
1379,garvin alex
1380,garvin alex m
1381,gast daniela
1382,gaudin catherine
1383,gauduchon pascal
1384,gauthier jean-michel
1385,gauthier laurent
1386,gazit-bornstein gadi
1387,geall andrew
1388,gebauer michaela
1389,gebhardt frank
1390,geerlings maurits w
1391,geg tech
1392,geick anke
1393,geiser martin
1394,geissler michael
1395,geist marie aavang
1396,gelovani juri
1397,gemoab monoclonals gmbh
1398,gen hospital corp
1399,gencc gmbh and co kg
1400,gencell sa
1401,gene bridges gmbh
1402,gene signal int sa
1403,genecare dev aps
1404,genelux gmbh
1405,genentech inc
1406,genepod therapeutic ab
1407,genesys res inst
1408,genethon
1409,genmab as
1410,genmab bv
1411,genodyssee
1412,genomic vision sa
1413,genticel
1414,gentium spa
1415,gentschev ivaylo nikolov
1416,georg august univ goettingen stiftung oeffentlichen rechts univsmedizin
1417,georges guy
1418,georgoulias vasileios
1419,gerard catherine marie ghislai
1420,gerbaud sylvie
1421,gerdes christian
1422,gerdes johannes
1423,gerhardt holger
1424,gerland ulrich
1425,gershenzon jonathan
1426,gerster michael
1427,gervier rival sylvie
1428,gerwien jens
1429,gessier francois
1430,geymonat spa
1431,ghc res dev corp
1432,gheysen dirk
1433,ghiselli giancarlo
1434,giacca mauro
1435,giacomello stefania
1436,giannetti patrizia
1437,gibbings derrick
1438,giese klaus
1439,giesing michael
1440,giet regis
1441,gigavax aps
1442,gil diez de medina sixtina
1443,gilboa eli
1444,gilead science inc
1445,gillies stephen d
1446,gilmour susan
1447,gilson eric
1448,giordano giovan giacomo
1449,giordano silvia
1450,giovan giacomo giordano
1451,giovanni lavorgna
1452,giovannini catia
1453,giovannini marco
1454,girard-gagnepain anais
1455,giuliani spa
1456,giuliano sandy
1457,giusiano sophie
1458,glatt sebastian
1459,glaxo group ltd
1460,glaxo sa
1461,glaxosmithkline biolog sa
1462,glaxosmithkline biologicals sa
1463,gleave martin
1464,gleave martin e
1465,gloser manja
1466,glotzer jolanta
1467,glover david m
1468,glover nicholas ronald
1469,gluetacs therapeutic shanghai co ltd
1470,glyconova srl
1471,glycostem therapeutic b v
1472,glycotope gmbh
1473,goebel werner
1474,goebels norbert
1475,goehlmann hinrich wilhelm helm
1476,goeman frauke
1477,goepferich achim
1478,goetsch liliane
1479,goettler thomas
1480,goff stephen arthur
1481,gold larry
1482,goldman michel
1483,goldsmith neil
1484,golightly douglas
1485,golub todd r
1486,gomes renata sofia mota
1487,gomez-manzano candelaria
1488,gommans willemijn maria
1489,gonos efstathios
1490,gonzalez aseguinolaza gloria
1491,gonzález sabin javier
1492,goodman simon
1493,gordon shari
1494,gore and ass
1495,gorm lisby jan
1496,gossen manfred
1497,got a gene ab
1498,goudsmit jaap
1499,goulley joan
1500,gourdeau henriette
1501,gq bio therapeutic gmbh
1502,grabundzija ivana
1503,graeslund astrid
1504,graeslund torbjoern
1505,graham frank
1506,granda brian
1507,grandchamp nicolas
1508,grandi alberto
1509,grandi guido
1510,grassi gabriele
1511,grassilli emanuela
1512,graubner sigrid
1513,graversen niels jonas heilskov
1514,greco céline
1515,greco rafaella
1516,green larry l
1517,greenberger lee m
1518,greenberger lee martin
1519,greenovation biotech gmbh
1520,grenier-caussanel veronique
1521,greven simone
1522,griep remko albert
1523,grifantini renata
1524,griffiths andrew d
1525,griffiths andrew david
1526,grillot-courvalin catherine liliane andree
1527,grimm dirk
1528,grimm dominik
1529,grinyo boira josep maria
1530,griot wenk monika else
1531,groettrup marcus
1532,groot nanda de
1533,gross peter
1534,gruenenthal gmbh
1535,gruenert stefan
1536,grummt ingrid
1537,gschwind andreas
1538,gsf forschungszentrum umwelt
1539,gsf gessellschaft fur umwelt u
1540,gude-rodriguez lourdes
1541,guelly christian
1542,guenther ralf
1543,guenther rolf
1544,guenther thomas
1545,guenzburg walter
1546,guenzburg walter h
1547,guerini danilo
1548,guerra emanuela
1549,guerra navarro francisco javier
1550,guetard denise
1551,guichard cecile
1552,guichet pierre-olivier
1553,guillaudeux thierry
1554,guirakhoo farshad
1555,gullberg donald
1556,gumaa khalid
1557,gunkel niki
1558,gunther hartmann
1559,gupta shashi kumar
1560,gure ali
1561,gurgui cristian
1562,gursel ihsan
1563,gursel mayda
1564,gustafsson claes
1565,guterstam peter
1566,guzenda piotr
1567,guzenda piotr jan
1568,guzman carlos alberto
1569,gyala therapeutic sl
1570,h lee moffitt cancer ct and res
1571,h lundbeck as
1572,haanen jan baptist anna gerardus
1573,haas alexander
1574,haas tobias
1575,habener joel f
1576,haberland annekathrin
1577,habib nagy
1578,hacker joerg
1579,hackermueller joerg
1580,haddad elias
1581,hadlaczky gyula
1582,hadri amel
1583,hadwiger philipp
1584,haellbrink mattias
1585,haener robert
1586,haenssgen ilka
1587,haeyry valtteri
1588,hafner michael
1589,haga ismar r
1590,haga ismar rocha
1591,hahn schickard ges fuer angewandte forschung e v
1592,hajitou amin
1593,halkier barbara
1594,hall jonathan
1595,hallek michael
1596,hallenbeck paul l
1597,halleux christine
1598,halouze charles
1599,hamann claus wendelboe
1600,hamblin paul a
1601,hamra f kent
1602,hanenberg helmut
1603,hannedouche sebastien
1604,hannover med hochschule
1605,hansa biopharma ab
1606,hansa medical ab
1607,hansen bjarne gram
1608,hansen bo
1609,hansen henrik frydenlund
1610,hansen jens b
1611,hansen jens bo rode
1612,hanson douglas c
1613,hansson lennart
1614,haplogen genomics gmbh
1615,harari alexandre
1616,harborth jens
1617,harbour antibodies bv
1618,harel-bellan annick
1619,harms carsten
1620,harmsen martin conrad
1621,harnoy yann
1622,harrenga axel
1623,harris curtis c
1624,harte mary theresa
1625,hartmann gunther
1626,hartmann gunther prof dr
1627,hartmann susanne
1628,harvard college
1629,harvie pierrot
1630,haslinger christian
1631,haso waleed m
1632,hassanzadeh ghassabeh gholamreza
1633,hauser hans-peter
1634,hauser hansjoerg
1635,hausser angelika
1636,hautaniemi sampsa
1637,havenga menzo jans emco
1638,hay carl m
1639,hay joanna
1640,hayashizaki yoshishide
1641,hcs pharma
1642,he wei
1643,heart biosystems gmbh
1644,hecht maren
1645,heckl dirk
1646,heckl stefan
1647,hedley mary lynne
1648,hedtjaern maj
1649,heeg klaus
1650,heemskerk bianca
1651,heermeier kathrin
1652,heidenblad markus
1653,heidenreich olaf
1654,heider karl-heinz
1655,heifetz peter bernard
1656,heimann tsanan
1657,heinrich pette inst leibniz inst fuer experimentelle virologie stiftung buergerlichen rechts
1658,heinrichs hubert
1659,heiskala marja
1660,helene claude
1661,helf maximilian johannes
1662,helftenbein gerd
1663,helin kristian
1664,helleday thomas
1665,hellendoorn koen
1666,hellenic pasteur inst
1667,heller gregory
1668,heller karl
1669,hellstroem mats
1670,helmholtz infektionsforschung
1671,helmholtz inst fuer rna basierte nfektionsforschung hzi
1672,helmholtz zentrum dresden rossendorf institute of radiopharmaceutical cancer res
1673,helmholtz zentrum infektionsforschung gmbh
1674,helmholtz zentrum m nchen deutsches forschungszentrum f r gesundheit und umwelt gmbh
1675,helmholtz zentrum muenchen
1676,helmholtz zentrum muenchen deutsches forschungszentrum gesundheit and umwelt gmbh
1677,helmling steffen
1678,helsingin yliopisto
1679,helsingin yliopiston rahastot
1680,hemmings brian arthur
1681,hemmings maria wanda
1682,hemminki akseli
1683,hemminki otto
1684,hendaoui ismail
1685,henderson david james peter
1686,henderson duncan
1687,hendrix an
1688,henkensiefken angela
1689,henklein peter
1690,henriquez pelaez ruben
1691,hensel frank
1692,hensel michael
1693,hensen karen
1694,herault jean-pascal
1695,herbst ruth
1696,herdewijn piet
1697,herlev hospital
1698,herlyn meenhard
1699,hermann-kleiter natascha
1700,hermiston terry
1701,hernandez miguez jose luis
1702,herrero chamorro maria antonia
1703,herrero fresneda immaculada
1704,herrlinger ulrich
1705,het nl kanker i
1706,hexal ag
1707,hi stem ggmbh
1708,hifibio hk ltd
1709,high katherine a
1710,highlight therapeutic s l
1711,hildebrandt-eriksen elisabeth s
1712,hildinger markus
1713,hill adrian
1714,hill fergal
1715,hille jacques
1716,himmler gottfried
1717,hinnen francoise
1718,hinz dominik
1719,hipskind robert
1720,hirsch emilio
1721,hiruma yoshiharu
1722,hitt mary
1723,hochrein hubertus
1724,hochschule biberach
1725,hock bjoern
1726,hoechst ag
1727,hoechst marion roussel de gmbh
1728,hoefle gerhard
1729,hoeg anja
1730,hoeg anja moelhart
1731,hoehlig kai
1732,hoehn britta
1733,hoekstra dirk
1734,hoerer markus
1735,hoerner maximilian
1736,hoerr ingmar
1737,hoet rene
1738,hofbauer reinhold
1739,hoffmann eike
1740,hoffmann la roche
1741,hoffmann ralf
1742,hoffmann torsten
1743,hofman paul
1744,hofmann kay o
1745,hog anja molhart
1746,hohlbaum andreas
1747,hohlfeld reinhard
1748,hollande frederic
1749,holliger kaspar philipp
1750,holm per sonne
1751,holmberg johan
1752,holmgren lars
1753,holtet thor l
1754,holtet thor las
1755,holtrop marijke
1756,holy and undivided trinity of queen elezabeth near dublin
1757,hong chang soo
1758,hong connie
1759,hong saw see
1760,honing biosciences
1761,honold konrad
1762,hood brian l
1763,hoogenboom hendricus r j m
1764,hoogenboom hendricus renerus j
1765,hookipa biotech ag
1766,hookipa biotech gmbh
1767,hope city
1768,hopitaux paris assist publique
1769,hopitaux universitaires de gen
1770,horama
1771,horikawa izumi
1772,hormos medical corp
1773,horn friedemann
1774,hornung veit
1775,hosking christopher garth
1776,hospices civils lyon
1777,hospital clinic de barcelona hcb
1778,hossbach markus
1779,hottelet foley maria
1780,houslay miles douglas
1781,houston michael e
1782,houtkooper richardus
1783,houtkooper riekelt
1784,howley paul
1785,hs diagnomics gmbh
1786,hu sean
1787,hu shou-ih
1788,huang waan jeng
1789,huber jochen
1790,hubner bernd
1791,huch ortega meritxell
1792,hucl tomas
1793,hucz joanna
1794,hudecek michael
1795,hudler melanie
1796,huebner norbert
1797,hueck christoph
1798,huelsmeyer martin
1799,huesken dieter
1800,hugnot jean-philippe
1801,human genetic signatures pty
1802,human genome science inc
1803,humboldt-universität zu berlin
1804,humphries peter
1805,hundeshagen philip
1806,huston james s
1807,huttner nadja
1808,hwa terence tai-li
1809,hybrigenics sa
1810,hynes nancy
1811,höfer milan
1812,i ceram entreprise
1813,iacobelli massimo
1814,iadonato shawn p
1815,ibiza martinez sales
1816,ibmc inst de biologia molecular e celular
1817,icahn school med mount sinai
1818,icgeb
1819,ico inst de cancerologie de louest
1820,icon genetics gmbh
1821,idm immuno designed molecules
1822,ieo st europeo di oncologia s r l
1823,ifm sas
1824,ifom fondazione st firc di oncologia molecolare
1825,ifom st fondazione di oncologia molecolare ets
1826,iggo richard
1827,iglesias antonio
1828,ilag leodevico l
1829,iltoo pharma
1830,imagine inst des maladies genetiques necker enfants malades
1831,imaxio sa
1832,imba inst molekulare biotech
1833,imba-institut für molekulare biotechnologie gmbh
1834,imbert georges
1835,imcheck therapeutic sas
1836,imcyse sa
1837,imed ab
1838,imhof-jung sabine
1839,immatics biotechnology gmbh
1840,immudex aps
1841,immusmol sas
1842,immusol inc
1843,imnate sarl
1844,incella gmbh
1845,indena spa
1846,index pharmaceuticals ab
1847,ingallinella paolo
1848,ingenium pharmaceuticals ag
1849,ingerslev esben
1850,inghirami giorgio
1851,inglis stephen charles
1852,innate pharma
1853,innather gene therapy s a r l
1854,innovative dairy products pty
1855,inovarion
1856,inserm (institut naational de la santé et de la rech médicale)
1857,inserm (institut nat de la santé et de la rech médicale)
1858,inserm inst nat de la santé et de la rech médicale
1859,inserm inst nat de la santé et de la rech scient
1860,inserm institut nat de la sante et de la recherch emedicale
1861,inserm institut national de la sante et de la rech
1862,inserm institut national de la sante et la rech medicale
1863,inst bergonie
1864,inst bio chemii i biofizki pan
1865,inst biochemii i biofizyki polskiej akademii nauk
1866,inst catala d oncologia
1867,inst catala de recerca i estudis avancats icrea
1868,inst catalana recerca estudis avancats
1869,inst chemii bioorg pan
1870,inst chemii bioorg polskiej akademii nauk
1871,inst chemii fizycznej pan
1872,inst claudius regaud
1873,inst curie
1874,inst de cancerologie de louest
1875,inst de medicina molecular
1876,inst de medicina molecular joao lobo antunes
1877,inst d’investigacions biomèdiques august pi i sunyer (idibaps)
1878,inst francais de la vigne et du vin
1879,inst gustave roussy igr
1880,inst investigació biomèdica de bellvitge idibell
1881,inst jean godinot
1882,inst jean paoli and irene calmettes
1883,inst jules bordet
1884,inst nac investigacion inia
1885,inst nat de la sante et de la rech medicale (inserm)
1886,inst nat sante rech med
1887,inst pasteur and centre nation
1888,inst pasteur i national de la
1889,inst portugues de oncologia do porto fg epe
1890,inst recerca hospital de la santa creu i sant pau hospital de sant pau
1891,inst regional cancer montpellier
1892,inst suisse de rech s experime
1893,institució catalana de recerca i estudis avançats
1894,institut d'enseignement supérieur et de rech en alimentation santé animale science agronomiques et
1895,institut nat des science appliquees de toulouse
1896,institut national de la rech agronomique (inra)
1897,institut national de la sante et de la rech medicale (inserm)
1898,institute of science and tech austria ist austria
1899,int centre for genetic engineering and biotechnology
1900,int centre for genetic engineering and biotechnology icgeb
1901,int tech b v
1902,intellexon gmbh
1903,intercell ag
1904,interna tech b v
1905,interna technology b v
1906,internat ct for genetic engineering and biotechnology icgeb
1907,internat invest and patents sa
1908,intrexon actobiotics nv
1909,introgen therapeutic inc
1910,introgene bv
1911,invectys
1912,invectys sas
1913,invest cientificas csic consejo superior de
1914,invitek biotechnik and biodesign
1915,io biotech aps
1916,iovance biotherapeutics inc
1917,iovanna juan
1918,iptector assets aps
1919,irm llc
1920,ironic ab
1921,irvine darrell j
1922,irving bryan
1923,isalan mark
1924,isarna therapeutic gmbh
1925,isis innovation
1926,isis pharmaceuticals inc
1927,ist fisioterap ospitalroma
1928,ist naz stud cura dei tumori
1929,ist superiore sanita
1930,istituto di biochimica delle p
1931,istituto internaz di genetica
1932,istituto naz di genetica molecolare ingm
1933,istituto naz tumori i r c c s fondazione g pascale
1934,iteos belgium sa
1935,iti scotland ltd
1936,itin christian
1937,ivaska johanna
1938,iversen lars fogh
1939,ivics zoltan
1940,ixaka france
1941,izraeli shai
1942,izsvak zsuzsanna
1943,jachimczak piotr
1944,jackson clive
1945,jackson michael r
1946,jacobs bertram
1947,jacobs eric
1948,jacq xavier
1949,jacquet chantal
1950,jaeger christiane
1951,jaeger dirk
1952,jaerver peter
1953,jager elke
1954,jagiellonian univ
1955,jahn-hoffmann kerstin
1956,jahnke wolfgang
1957,jaisser frederic
1958,jakobsen mogens havsteen
1959,jan gwenael
1960,janevski angel
1961,jang sunyoung
1962,janikson kadri
1963,jansen burkhard
1964,janssen pharmaceutica nv
1965,janssen pharmaceuticals inc
1966,janssen res and development llc
1967,janssen richard antonius jozef
1968,janssen science ireland unlimited co
1969,janssen vaccines and prevention bv
1970,jarosch florian
1971,jaschinski frank
1972,jay philippe
1973,jechlinger martin
1974,jefferson anne b
1975,jenapharm gmbh
1976,jenewein stefan
1977,jensen allan
1978,jensen kirk b
1979,jensen kristian
1980,jensen michael
1981,jerusalmi alan
1982,jianhua wang
1983,jing su
1984,jochum wolfram
1985,joehnk nina
1986,joergensen jan-elo
1987,joernvall hans
1988,johann wolfgang goethe univ frankfurt
1989,johann wolfgang goethe universität
1990,johann wolfgang goethe-universität frankfurt am main
1991,johansen eric
1992,johansen nils langeland
1993,johansen teit e
1994,johansson henrik
1995,john matthias
1996,jones carol elizabeth
1997,jones kathryn
1998,jones richard
1999,joseph bertrand marie rene
2000,joubert dominique
2001,jouhanneaud alexandra
2002,jouzeau jean-yves
2003,jsw life science gmbh
2004,ju grace
2005,juillerat alexandre
2006,juliano rudy
2007,julius maximilians universität würzburg
2008,jung birgit
2009,juno therapeutic gmbh
2010,juno therapeutic inc
2011,junttila melissa
2012,juping yuan
2013,jurk marion
2014,jurzak mirek
2015,justus liebig univ giessen koerperschaft des oeffentlichen rechts
2016,justus liebig universität giessen
2017,kahari veli-matti
2018,kaleko michael
2019,kalen mattias
2020,kaletta cortina
2021,kallen karl-josef
2022,kallio jaana
2023,kallioniemi olli
2024,kallunki pekka
2025,kalthoff holger
2026,kaluza klaus
2027,kanduri chandrasekhar
2028,kanerva anna
2029,kankainen matti
2030,kappei dennis
2031,karelson mati
2032,karim rezaul
2033,karli eerika
2034,karlsruher inst für technologie
2035,karlsson aasa
2036,karolinska innovations ab
2037,karpeisky alexander
2038,karpf oxana
2039,karvonen matti
2040,kastrup jette sandholm
2041,katopodis andreas
2042,katsogiannou maria
2043,kaufmann hitto
2044,kaufmann joerg
2045,kauppinen sakari
2046,kaur amanpreet
2047,kavlie anita
2048,kearney phil
2049,keating garrett
2050,kee scott m
2051,keienburg jens
2052,keil oliver
2053,keller andreas
2054,kelter arndt-rene
2055,kenna paul francis
2056,kenny paraic a
2057,kentner david
2058,kenton s r l
2059,kerek franz
2060,kern scott e
2061,kerwitz yvonne
2062,keski-oja jorma
2063,kettenberger hubert
2064,ketterer thomas
2065,keyt bruce a
2066,khazi fayaz r
2067,khochbin saadi
2068,kibler karen
2069,kiesling sigried
2070,kiiver kaja
2071,kikuchi akira
2072,kilk kalle
2073,kim je jong
2074,kim jin gwan
2075,kim song-min
2076,kim soo-hyun
2077,kimber ian
2078,kineta two llc
2079,kinsella therese
2080,kinzel olaf
2081,kircheis ralf
2082,kirik deniz
2083,kirkby nikolai soren
2084,kirsch ilan r
2085,kischel roman
2086,kisielow malgorzata a
2087,kisker oliver
2088,kiskinis evangelos
2089,kissel thomas
2090,kist europe forschungsges mbh
2091,kitada tasuku
2092,kitani atsushi
2093,kitas eric a
2094,kitchen robert
2095,kite pharma eu b v
2096,kjaerulff lene s
2097,kjaerulff soeren
2098,kjems joergen
2099,kjems jørgen
2100,klatzmann david
2101,klausegger alfred
2102,kleanthous harold
2103,klein christian
2104,klein matthias
2105,kleiner sandra
2106,kleinschmitt jurgen
2107,klempnauer j rgen
2108,kleuss christiane
2109,kliebenstein daniel james
2110,klinguer-hamour christine
2111,klinikum der uni zu koeln
2112,klinikum grosshadern der ludwi
2113,klinikum rechts der isar der technischen univ muenchen
2114,klinikum rechts der isar der technischen universität münchen
2115,klinikum rechts der isar der tu münchen
2116,klinman dennis m
2117,klippel-giese anke
2118,klogenix llc
2119,klonjkowski bernard
2120,kloosterman wigard
2121,klug aaron
2122,klussmann sven
2123,klysner steen
2124,knecht wolfgang
2125,kneissel michaela
2126,knochenmuss richard
2127,knoetgen hendrik
2128,knoll ag
2129,knuth alexander
2130,kobold sebastian
2131,koch troels
2132,kochanek stefan
2133,koebenhavns uni university of
2134,koebenhavns univ university of copenhagen
2135,koefoed peter
2136,kogerman priit
2137,kolkman joost
2138,kolkman joost alexander
2139,kollias georgios
2140,koninckx philippe
2141,konink nl akademie van wetensc
2142,koninkl philips electronics nv
2143,koninkl philips nv
2144,koninklijke nederlandse akademie van wetenschappen
2145,koninklijke philips nv
2146,konopitzky renate
2147,kopetzki erhard
2148,kortteinen pirkko
2149,kosalai subazini thankaswamy
2150,koslowski michael
2151,koulu markku
2152,kouznetsov nikolai
2153,koymans lucien maria henricus
2154,kraemer alwin
2155,kraemer pascal
2156,kraemer stephen
2157,kramps thomas
2158,krasnykh victor
2159,krause alexander
2160,kraut norbert
2161,krek wilhelm
2162,krell hans-willi
2163,kretschmer peter j
2164,kreutzer roland
2165,kreuzberg maria
2166,krieg arthur
2167,krieg arthur m
2168,kristensson karin
2169,kristiansen karsten
2170,kristjansen paul e g
2171,kroeger andrea
2172,krogsdam ann-margrethe
2173,krohn kai
2174,kruip jochen
2175,kubicka stefan
2176,kuehne andreas
2177,kuehne christian
2178,kuehnel florian
2179,kuenkele klaus-peter
2180,kuenzle sandra
2181,kues wilfried a
2182,kufer peter
2183,kuhn irene
2184,kuhn phillipp
2185,kuhnast bertrand
2186,kuijl coenraad paul
2187,kunert anja
2188,kurfurst robin
2189,kusk philip
2190,kyritsis athanassios p
2191,kytos biosystems s a
2192,la monica nicola
2193,la sapienza univ
2194,lab francais du fractionnement
2195,labow mark aron
2196,ladner robert c
2197,laer m dorothee
2198,laeremans toon
2199,lagos-quintana mariana
2200,lahm armin
2201,lambertz irina
2202,lambin patrick
2203,lambin philippe
2204,lambrou george
2205,lametschwandtner gunther
2206,lamoureux francois
2207,lamparska-przybysz monika
2208,landberg goran
2209,lando peter
2210,lane david p
2211,lane steven godfrey
2212,lang frederick f
2213,lange christian
2214,langel ueio
2215,langel uelo
2216,langlade demoyen pierre
2217,lanzardo stefania
2218,larsen ingrid kjoeller
2219,larsson nils goeran
2220,latario brian jude
2221,latta martine
2222,lauder scott
2223,laurent oliver
2224,laureti luisa
2225,lavillette dimitri
2226,lavitrano marialuisa
2227,lawson alastair david griffiths
2228,le grand fabien
2229,le naour françois
2230,leadartis s l
2231,leadd bv
2232,leber blanka
2233,leblond pierre
2234,lebowitz jonathan h
2235,lee charles
2236,lee polly s y
2237,lefevre emilie
2238,legend biotech ireland ltd
2239,legrain pierre
2240,legrand valerie
2241,lehmann marc
2242,lehner frank
2243,lehtio janne
2244,lehto taavi
2245,leibniz inst fuer immuntherapie lit
2246,leibniz inst fuer naturstoff forschung und infektionsbiologie e v hki
2247,leibniz inst fuer polymerforschung e v
2248,leiden univ medical center
2249,leij lou franciscus maria hube
2250,leissner philippe
2251,leist marcel
2252,leivonen suvi-katri
2253,lekkerkerker annemarie nicolette
2254,leliveld sirik r
2255,leliveld sirik rutger
2256,lemke krzysztof kazimierz
2257,lemoine dominique ingrid
2258,lemonnier francois
2259,lenardo michael j
2260,lendeckel winfried
2261,lentigen tech inc
2262,leonard jack t
2263,leonard peter
2264,leonardi antonio
2265,lerch markus m
2266,lescarbeau reynald
2267,leschner sara
2268,leti sl lab
2269,leturcq didier
2270,leturcq didier j
2271,leupold joerg
2272,leuven k u res and dev
2273,leuven res and dev vzw
2274,lever hindustan ltd
2275,levin victor a
2276,lewensohn rolf
2277,lewis david l
2278,ley arthur c
2279,leyrer sonja
2280,lfb biotechnology
2281,lgv1 s r l
2282,li danxi
2283,li guangdi
2284,li hong
2285,li jian
2286,li jin-ping
2287,li mengtao
2288,li wei
2289,li zhaoyong
2290,liang zicai
2291,lichtenberg jens
2292,lichter peter
2293,lidereau rosette
2294,lieber andre
2295,lieberman soyan
2296,liehl ekke
2297,life and brain gmbh
2298,life science inkubator betr gmbh and co kg
2299,life science res partners vzw
2300,lifke alexander
2301,ligue nat contre le cancer
2302,liljestroem peter
2303,limmer stefan
2304,lin herbert y
2305,lind johan ulrik
2306,lindahl ulf
2307,lindenberg svend
2308,lindgren maria
2309,lindholm leif
2310,lindman kristina
2311,lindow morten
2312,linearx inc
2313,liou jiing-ren
2314,lipford grayson
2315,lipford grayson b
2316,lipigon pharmaceuticals ab
2317,lipopeptide ab
2318,litzenburger ulrike
2319,liu xi
2320,llovet josep m
2321,lo kin-ming
2322,lodder michiel
2323,loechelt martin
2324,loessner holger
2325,loewel marianne
2326,loibner hans
2327,loimas sami
2328,lokon pharma ab
2329,long michael
2330,loo karen miriam johanna van
2331,lopez claude
2332,lopez girona antonia
2333,lopez martin j
2334,lopez-berestein gabriel
2335,lorico aurelio
2336,louvard daniel
2337,lowe adam
2338,lowe scott w
2339,lowenstein pedro ricardo
2340,lu haihui
2341,lubitz werner
2342,lubitz werner prof dr
2343,luchino jonathan
2344,ludwig boltzmann ges gmbh
2345,ludwig inst cancer res
2346,ludwig janos
2347,ludwig jost
2348,ludwig marie-gabrielle
2349,ludwig maximilians uni versita
